,path,event
6747,[CLIP_DIR]/StutterTalk/23/StutterTalk_23_39.wav,NoStutteredWords
6748,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_0.wav,NoStutteredWords
6749,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_1.wav,NoStutteredWords
6750,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_2.wav,NoStutteredWords
6751,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_3.wav,Prolongation
6752,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_4.wav,Block
6753,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_5.wav,NoStutteredWords
6754,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_6.wav,NoStutteredWords
6755,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_7.wav,NoStutteredWords
6756,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_8.wav,NoStutteredWords
6757,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_9.wav,Interjection
6758,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_10.wav,NoStutteredWords
6759,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_11.wav,NoStutteredWords
6760,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_12.wav,NoStutteredWords
6761,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_13.wav,NoStutteredWords
6762,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_14.wav,WordRep
6763,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_15.wav,NoStutteredWords
6764,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_16.wav,NoStutteredWords
6765,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_17.wav,NoStutteredWords
6766,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_18.wav,Interjection
6767,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_19.wav,NoStutteredWords
6768,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_20.wav,NoStutteredWords
6769,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_21.wav,NoStutteredWords
6770,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_22.wav,NoStutteredWords
6771,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_23.wav,Prolongation
6772,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_24.wav,Prolongation
6773,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_25.wav,NoStutteredWords
6774,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_26.wav,NoStutteredWords
6775,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_27.wav,NoStutteredWords
6776,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_28.wav,NoStutteredWords
6777,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_29.wav,NoStutteredWords
6778,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_30.wav,Block
6779,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_31.wav,WordRep
6780,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_32.wav,NoStutteredWords
6781,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_33.wav,Prolongation
6782,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_34.wav,Block
6783,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_35.wav,Block
6784,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_36.wav,NoStutteredWords
6785,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_37.wav,NoStutteredWords
6786,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_38.wav,Prolongation
6787,[CLIP_DIR]/StutterTalk/24/StutterTalk_24_39.wav,Block
6788,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_0.wav,NoStutteredWords
6789,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_1.wav,NoStutteredWords
6790,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_2.wav,NoStutteredWords
6791,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_3.wav,NoStutteredWords
6792,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_4.wav,NoStutteredWords
6793,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_5.wav,NoStutteredWords
6794,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_6.wav,NoStutteredWords
6795,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_7.wav,WordRep
6796,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_8.wav,NoStutteredWords
6797,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_9.wav,NoStutteredWords
6798,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_10.wav,NoStutteredWords
6799,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_11.wav,NoStutteredWords
6800,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_12.wav,NoStutteredWords
6801,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_13.wav,Block
6802,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_14.wav,NoStutteredWords
6803,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_15.wav,NoStutteredWords
6804,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_16.wav,NoStutteredWords
6805,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_17.wav,SoundRep
6806,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_18.wav,NoStutteredWords
6807,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_19.wav,NoStutteredWords
6808,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_20.wav,WordRep
6809,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_21.wav,NoStutteredWords
6810,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_22.wav,NoStutteredWords
6811,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_23.wav,Interjection
6812,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_24.wav,NoStutteredWords
6813,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_25.wav,WordRep
6814,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_26.wav,WordRep
6815,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_27.wav,NoStutteredWords
6816,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_28.wav,NoStutteredWords
6817,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_29.wav,NoStutteredWords
6818,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_30.wav,NoStutteredWords
6819,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_31.wav,NoStutteredWords
6820,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_32.wav,NoStutteredWords
6821,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_33.wav,NoStutteredWords
6822,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_34.wav,NoStutteredWords
6823,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_35.wav,NoStutteredWords
6824,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_36.wav,NoStutteredWords
6825,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_37.wav,SoundRep
6826,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_38.wav,WordRep
6827,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_39.wav,NoStutteredWords
6828,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_40.wav,NoStutteredWords
6829,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_41.wav,NoStutteredWords
6830,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_42.wav,Prolongation
6831,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_43.wav,NoStutteredWords
6832,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_44.wav,Interjection
6833,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_45.wav,NoStutteredWords
6834,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_46.wav,NoStutteredWords
6835,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_47.wav,NoStutteredWords
6836,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_48.wav,Interjection
6837,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_49.wav,WordRep
6838,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_50.wav,WordRep
6839,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_51.wav,Interjection
6840,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_52.wav,NoStutteredWords
6841,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_53.wav,Interjection
6842,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_54.wav,NoStutteredWords
6843,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_55.wav,NoStutteredWords
6844,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_56.wav,Block
6845,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_57.wav,Block
6846,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_58.wav,NoStutteredWords
6847,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_59.wav,NoStutteredWords
6848,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_60.wav,Interjection
6849,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_61.wav,WordRep
6850,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_62.wav,Block
6851,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_63.wav,WordRep
6852,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_64.wav,NoStutteredWords
6853,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_65.wav,NoStutteredWords
6854,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_66.wav,NoStutteredWords
6855,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_67.wav,NoStutteredWords
6856,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_68.wav,NoStutteredWords
6857,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_69.wav,Block
6858,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_70.wav,Interjection
6859,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_71.wav,NoStutteredWords
6860,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_72.wav,NoStutteredWords
6861,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_73.wav,Interjection
6862,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_74.wav,NoStutteredWords
6863,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_75.wav,SoundRep
6864,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_76.wav,WordRep
6865,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_77.wav,NoStutteredWords
6866,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_78.wav,NoStutteredWords
6867,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_79.wav,NoStutteredWords
6868,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_80.wav,Prolongation
6869,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_81.wav,Block
6870,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_82.wav,WordRep
6871,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_83.wav,Interjection
6872,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_84.wav,SoundRep
6873,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_85.wav,NoStutteredWords
6874,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_86.wav,NoStutteredWords
6875,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_87.wav,NoStutteredWords
6876,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_88.wav,NoStutteredWords
6877,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_89.wav,NoStutteredWords
6878,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_90.wav,Block
6879,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_91.wav,WordRep
6880,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_92.wav,NoStutteredWords
6881,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_93.wav,NoStutteredWords
6882,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_94.wav,Block
6883,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_95.wav,Block
6884,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_96.wav,NoStutteredWords
6885,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_97.wav,NoStutteredWords
6886,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_98.wav,SoundRep
6887,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_99.wav,Block
6888,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_100.wav,Block
6889,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_101.wav,NoStutteredWords
6890,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_102.wav,NoStutteredWords
6891,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_103.wav,NoStutteredWords
6892,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_104.wav,SoundRep
6893,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_105.wav,NoStutteredWords
6894,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_106.wav,WordRep
6895,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_107.wav,NoStutteredWords
6896,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_108.wav,NoStutteredWords
6897,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_109.wav,NoStutteredWords
6898,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_110.wav,NoStutteredWords
6899,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_111.wav,NoStutteredWords
6900,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_112.wav,NoStutteredWords
6901,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_113.wav,NoStutteredWords
6902,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_114.wav,NoStutteredWords
6903,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_115.wav,NoStutteredWords
6904,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_116.wav,NoStutteredWords
6905,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_117.wav,NoStutteredWords
6906,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_118.wav,WordRep
6907,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_119.wav,NoStutteredWords
6908,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_120.wav,NoStutteredWords
6909,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_121.wav,Interjection
6910,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_122.wav,NoStutteredWords
6911,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_123.wav,SoundRep
6912,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_124.wav,Prolongation
6913,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_125.wav,NoStutteredWords
6914,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_126.wav,NoStutteredWords
6915,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_127.wav,NoStutteredWords
6916,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_128.wav,WordRep
6917,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_129.wav,Prolongation
6918,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_130.wav,NoStutteredWords
6919,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_131.wav,NoStutteredWords
6920,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_132.wav,WordRep
6921,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_133.wav,NoStutteredWords
6922,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_134.wav,Interjection
6923,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_135.wav,NoStutteredWords
6924,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_136.wav,NoStutteredWords
6925,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_137.wav,Block
6926,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_138.wav,NoStutteredWords
6927,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_139.wav,NoStutteredWords
6928,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_140.wav,Interjection
6929,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_141.wav,SoundRep
6930,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_142.wav,SoundRep
6931,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_143.wav,NoStutteredWords
6932,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_144.wav,Prolongation
6933,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_145.wav,Block
6934,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_146.wav,WordRep
6935,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_147.wav,Prolongation
6936,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_148.wav,NoStutteredWords
6937,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_149.wav,NoStutteredWords
6938,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_150.wav,WordRep
6939,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_151.wav,NoStutteredWords
6940,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_152.wav,NoStutteredWords
6941,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_153.wav,NoStutteredWords
6942,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_154.wav,NoStutteredWords
6943,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_155.wav,NoStutteredWords
6944,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_156.wav,NoStutteredWords
6945,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_157.wav,WordRep
6946,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_158.wav,WordRep
6947,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_159.wav,NoStutteredWords
6948,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_160.wav,NoStutteredWords
6949,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_161.wav,NoStutteredWords
6950,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_162.wav,Block
6951,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_163.wav,NoStutteredWords
6952,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_164.wav,NoStutteredWords
6953,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_165.wav,WordRep
6954,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_166.wav,NoStutteredWords
6955,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_167.wav,Prolongation
6956,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_168.wav,NoStutteredWords
6957,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_169.wav,NoStutteredWords
6958,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_170.wav,NoStutteredWords
6959,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_171.wav,WordRep
6960,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_172.wav,SoundRep
6961,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_173.wav,Block
6962,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_174.wav,Prolongation
6963,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_175.wav,Block
6964,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_176.wav,WordRep
6965,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_177.wav,WordRep
6966,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_178.wav,SoundRep
6967,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_179.wav,NoStutteredWords
6968,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_180.wav,NoStutteredWords
6969,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_181.wav,NoStutteredWords
6970,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_182.wav,NoStutteredWords
6971,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_183.wav,NoStutteredWords
6972,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_184.wav,Block
6973,[CLIP_DIR]/StutterTalk/25/StutterTalk_25_185.wav,Interjection
6974,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_0.wav,WordRep
6975,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_1.wav,NoStutteredWords
6976,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_2.wav,Interjection
6977,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_3.wav,NoStutteredWords
6978,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_4.wav,NoStutteredWords
6979,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_5.wav,WordRep
6980,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_6.wav,NoStutteredWords
6981,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_7.wav,NoStutteredWords
6982,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_8.wav,Block
6983,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_9.wav,NoStutteredWords
6984,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_10.wav,Block
6985,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_11.wav,NoStutteredWords
6986,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_12.wav,Block
6987,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_13.wav,WordRep
6988,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_14.wav,WordRep
6989,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_15.wav,Block
6990,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_16.wav,Block
6991,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_17.wav,WordRep
6992,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_18.wav,NoStutteredWords
6993,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_19.wav,NoStutteredWords
6994,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_20.wav,NoStutteredWords
6995,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_21.wav,NoStutteredWords
6996,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_22.wav,NoStutteredWords
6997,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_23.wav,NoStutteredWords
6998,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_24.wav,NoStutteredWords
6999,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_25.wav,NoStutteredWords
7000,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_26.wav,NoStutteredWords
7001,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_27.wav,WordRep
7002,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_28.wav,Block
7003,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_29.wav,Block
7004,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_30.wav,Interjection
7005,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_31.wav,NoStutteredWords
7006,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_32.wav,NoStutteredWords
7007,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_33.wav,Interjection
7008,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_34.wav,Block
7009,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_35.wav,NoStutteredWords
7010,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_36.wav,NoStutteredWords
7011,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_37.wav,NoStutteredWords
7012,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_38.wav,Interjection
7013,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_39.wav,Block
7014,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_40.wav,Interjection
7015,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_41.wav,NoStutteredWords
7016,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_42.wav,NoStutteredWords
7017,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_43.wav,NoStutteredWords
7018,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_44.wav,Block
7019,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_45.wav,NoStutteredWords
7020,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_46.wav,WordRep
7021,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_47.wav,Block
7022,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_48.wav,NoStutteredWords
7023,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_49.wav,NoStutteredWords
7024,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_50.wav,NoStutteredWords
7025,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_51.wav,NoStutteredWords
7026,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_52.wav,NoStutteredWords
7027,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_53.wav,NoStutteredWords
7028,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_54.wav,WordRep
7029,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_55.wav,NoStutteredWords
7030,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_56.wav,Block
7031,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_57.wav,Block
7032,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_58.wav,Interjection
7033,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_59.wav,NoStutteredWords
7034,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_60.wav,Block
7035,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_61.wav,WordRep
7036,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_62.wav,Block
7037,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_63.wav,WordRep
7038,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_64.wav,NoStutteredWords
7039,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_65.wav,SoundRep
7040,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_66.wav,Block
7041,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_67.wav,NoStutteredWords
7042,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_68.wav,NoStutteredWords
7043,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_69.wav,NoStutteredWords
7044,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_70.wav,NoStutteredWords
7045,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_71.wav,NoStutteredWords
7046,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_72.wav,WordRep
7047,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_73.wav,SoundRep
7048,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_74.wav,Prolongation
7049,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_75.wav,Block
7050,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_76.wav,NoStutteredWords
7051,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_77.wav,NoStutteredWords
7052,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_78.wav,NoStutteredWords
7053,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_79.wav,Interjection
7054,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_80.wav,NoStutteredWords
7055,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_81.wav,NoStutteredWords
7056,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_82.wav,NoStutteredWords
7057,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_83.wav,NoStutteredWords
7058,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_84.wav,NoStutteredWords
7059,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_85.wav,NoStutteredWords
7060,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_86.wav,NoStutteredWords
7061,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_87.wav,NoStutteredWords
7062,[CLIP_DIR]/StutterTalk/26/StutterTalk_26_88.wav,NoStutteredWords
